Using Newton-Raphson.
t=0.100, dt=0.1, MaxDpr=658.406, MaxDsw=0.00311111, Qo=346.53, Qw=0.00, Gauss=3
t=1310.099, dt=2.54382, MaxDpr=0.54835, MaxDsw=0.00024826, Qo=47.94, Qw=299.70, Gauss=10573
t=1313.152, dt=3.05258, MaxDpr=0.646721, MaxDsw=0.000296418, Qo=47.76, Qw=299.65, Gauss=10593
t=1314.983, dt=1.83155, MaxDpr=0.21582, MaxDsw=0.000177316, Qo=47.73, Qw=300.23, Gauss=10622
t=1317.181, dt=2.19786, MaxDpr=0.48312, MaxDsw=0.000212012, Qo=47.59, Qw=300.20, Gauss=10633
t=1319.818, dt=2.63743, MaxDpr=0.564277, MaxDsw=0.000253319, Qo=47.43, Qw=300.16, Gauss=10647
t=1321.401, dt=1.58246, MaxDpr=0.172816, MaxDsw=0.000151598, Qo=47.40, Qw=300.71, Gauss=10675
t=1323.300, dt=1.89895, MaxDpr=0.420145, MaxDsw=0.000181355, Qo=47.28, Qw=300.69, Gauss=10684
t=1325.579, dt=2.27874, MaxDpr=0.489102, MaxDsw=0.000216819, Qo=47.13, Qw=300.66, Gauss=10695
t=1328.313, dt=2.73449, MaxDpr=0.569332, MaxDsw=0.00025903, Qo=46.98, Qw=300.62, Gauss=10710
t=1329.954, dt=1.64069, MaxDpr=0.183501, MaxDsw=0.000155004, Qo=46.95, Qw=301.16, Gauss=10738
t=1331.923, dt=1.96883, MaxDpr=0.425715, MaxDsw=0.000185413, Qo=46.82, Qw=301.13, Gauss=10747
t=1334.285, dt=2.3626, MaxDpr=0.49936, MaxDsw=0.000221648, Qo=46.68, Qw=301.08, Gauss=10759
t=1337.120, dt=2.83512, MaxDpr=0.579078, MaxDsw=0.000264765, Qo=46.52, Qw=301.03, Gauss=10775
t=1338.821, dt=1.70107, MaxDpr=0.186033, MaxDsw=0.000158424, Qo=46.49, Qw=301.59, Gauss=10803
t=1340.863, dt=2.04128, MaxDpr=0.43488, MaxDsw=0.000189487, Qo=46.37, Qw=301.55, Gauss=10813
t=1343.312, dt=2.44954, MaxDpr=0.505813, MaxDsw=0.000226493, Qo=46.22, Qw=301.51, Gauss=10825
t=1346.252, dt=2.93945, MaxDpr=0.588595, MaxDsw=0.000270518, Qo=46.06, Qw=301.46, Gauss=10843
t=1348.015, dt=1.76367, MaxDpr=0.192408, MaxDsw=0.000161854, Qo=46.04, Qw=302.01, Gauss=10871
t=1350.132, dt=2.1164, MaxDpr=0.442658, MaxDsw=0.000193572, Qo=45.91, Qw=301.97, Gauss=10881
t=1352.671, dt=2.53968, MaxDpr=0.511536, MaxDsw=0.00023135, Qo=45.76, Qw=301.94, Gauss=10894
t=1355.719, dt=3.04762, MaxDpr=0.599354, MaxDsw=0.000276283, Qo=45.60, Qw=301.89, Gauss=10913
t=1357.548, dt=1.82857, MaxDpr=0.200029, MaxDsw=0.000165291, Qo=45.57, Qw=302.45, Gauss=10942
t=1359.742, dt=2.19429, MaxDpr=0.450587, MaxDsw=0.000197663, Qo=45.44, Qw=302.41, Gauss=10953
t=1362.375, dt=2.63314, MaxDpr=0.526018, MaxDsw=0.000236214, Qo=45.29, Qw=302.35, Gauss=10967
t=1363.955, dt=1.57989, MaxDpr=0.154783, MaxDsw=0.000141377, Qo=45.27, Qw=302.90, Gauss=10994
t=1365.851, dt=1.89586, MaxDpr=0.394148, MaxDsw=0.000169148, Qo=45.16, Qw=302.86, Gauss=11003
t=1368.126, dt=2.27504, MaxDpr=0.456369, MaxDsw=0.000202255, Qo=45.03, Qw=302.82, Gauss=11014
t=1370.856, dt=2.73004, MaxDpr=0.531171, MaxDsw=0.000241673, Qo=44.88, Qw=302.77, Gauss=11029
t=1372.494, dt=1.63803, MaxDpr=0.166481, MaxDsw=0.000144634, Qo=44.86, Qw=303.30, Gauss=11057
t=1374.459, dt=1.96563, MaxDpr=0.397528, MaxDsw=0.00017303, Qo=44.74, Qw=303.26, Gauss=11066
t=1376.818, dt=2.35876, MaxDpr=0.463399, MaxDsw=0.000206876, Qo=44.61, Qw=303.22, Gauss=11077
t=1379.649, dt=2.83051, MaxDpr=0.54332, MaxDsw=0.000247165, Qo=44.47, Qw=303.15, Gauss=11093
t=1381.347, dt=1.69831, MaxDpr=0.169321, MaxDsw=0.00014791, Qo=44.44, Qw=303.69, Gauss=11121
t=1383.385, dt=2.03797, MaxDpr=0.403833, MaxDsw=0.000176934, Qo=44.33, Qw=303.66, Gauss=11130
t=1385.831, dt=2.44556, MaxDpr=0.4748, MaxDsw=0.000211522, Qo=44.20, Qw=303.60, Gauss=11142
t=1388.765, dt=2.93467, MaxDpr=0.546634, MaxDsw=0.000252684, Qo=44.05, Qw=303.55, Gauss=11159
t=1390.526, dt=1.7608, MaxDpr=0.178784, MaxDsw=0.000151201, Qo=44.03, Qw=304.08, Gauss=11187
t=1392.639, dt=2.11296, MaxDpr=0.413475, MaxDsw=0.000180855, Qo=43.91, Qw=304.03, Gauss=11197
t=1395.175, dt=2.53556, MaxDpr=0.478046, MaxDsw=0.000216187, Qo=43.78, Qw=303.99, Gauss=11210
t=1398.217, dt=3.04267, MaxDpr=0.559924, MaxDsw=0.000258225, Qo=43.63, Qw=303.93, Gauss=11229
t=1400.043, dt=1.8256, MaxDpr=0.184392, MaxDsw=0.000154506, Qo=43.60, Qw=304.46, Gauss=11257
t=1402.234, dt=2.19072, MaxDpr=0.421245, MaxDsw=0.000184791, Qo=43.48, Qw=304.42, Gauss=11267
t=1404.862, dt=2.62887, MaxDpr=0.489131, MaxDsw=0.000220869, Qo=43.35, Qw=304.36, Gauss=11281
t=1406.440, dt=1.57732, MaxDpr=0.140844, MaxDsw=0.000132206, Qo=43.33, Qw=304.89, Gauss=11308
t=1408.333, dt=1.89278, MaxDpr=0.368702, MaxDsw=0.000158194, Qo=43.23, Qw=304.85, Gauss=11317
t=1410.604, dt=2.27134, MaxDpr=0.426977, MaxDsw=0.000189185, Qo=43.11, Qw=304.80, Gauss=11328
t=1413.329, dt=2.72561, MaxDpr=0.499833, MaxDsw=0.000226094, Qo=42.97, Qw=304.73, Gauss=11342
t=1414.965, dt=1.63536, MaxDpr=0.14623, MaxDsw=0.000135324, Qo=42.96, Qw=305.26, Gauss=11369
t=1416.927, dt=1.96244, MaxDpr=0.374401, MaxDsw=0.000161912, Qo=42.85, Qw=305.21, Gauss=11378
t=1419.282, dt=2.35492, MaxDpr=0.433843, MaxDsw=0.000193613, Qo=42.73, Qw=305.16, Gauss=11389
t=1422.108, dt=2.82591, MaxDpr=0.505352, MaxDsw=0.000231359, Qo=42.59, Qw=305.10, Gauss=11404
t=1423.804, dt=1.69555, MaxDpr=0.157971, MaxDsw=0.000138466, Qo=42.57, Qw=305.61, Gauss=11432
t=1425.838, dt=2.03466, MaxDpr=0.378294, MaxDsw=0.000165658, Qo=42.47, Qw=305.57, Gauss=11441
t=1428.280, dt=2.44159, MaxDpr=0.444447, MaxDsw=0.000198072, Qo=42.34, Qw=305.50, Gauss=11453
t=1431.210, dt=2.9299, MaxDpr=0.512131, MaxDsw=0.00023666, Qo=42.21, Qw=305.45, Gauss=11470
t=1432.968, dt=1.75794, MaxDpr=0.163177, MaxDsw=0.000141628, Qo=42.19, Qw=305.96, Gauss=11498
t=1435.077, dt=2.10953, MaxDpr=0.387407, MaxDsw=0.000169427, Qo=42.08, Qw=305.91, Gauss=11508
t=1437.609, dt=2.53144, MaxDpr=0.450813, MaxDsw=0.000202558, Qo=41.96, Qw=305.85, Gauss=11520
t=1440.646, dt=3.03772, MaxDpr=0.524639, MaxDsw=0.000241991, Qo=41.82, Qw=305.78, Gauss=11538
t=1442.469, dt=1.82263, MaxDpr=0.165017, MaxDsw=0.000144808, Qo=41.80, Qw=306.31, Gauss=11566
t=1444.656, dt=2.18716, MaxDpr=0.395033, MaxDsw=0.000173216, Qo=41.69, Qw=306.26, Gauss=11576
t=1447.281, dt=2.62459, MaxDpr=0.45609, MaxDsw=0.000207067, Qo=41.57, Qw=306.21, Gauss=11589
t=1450.430, dt=3.14951, MaxDpr=0.538415, MaxDsw=0.000247348, Qo=41.43, Qw=306.12, Gauss=11609
t=1452.320, dt=1.88971, MaxDpr=0.168202, MaxDsw=0.000148003, Qo=41.41, Qw=306.67, Gauss=11638
t=1454.588, dt=2.26765, MaxDpr=0.402658, MaxDsw=0.000177023, Qo=41.30, Qw=306.62, Gauss=11649
t=1457.309, dt=2.72118, MaxDpr=0.470472, MaxDsw=0.000211596, Qo=41.17, Qw=306.54, Gauss=11663
t=1458.942, dt=1.63271, MaxDpr=0.131628, MaxDsw=0.000126659, Qo=41.16, Qw=307.08, Gauss=11690
t=1460.901, dt=1.95925, MaxDpr=0.352725, MaxDsw=0.000151564, Qo=41.06, Qw=307.02, Gauss=11699
t=1463.252, dt=2.3511, MaxDpr=0.408273, MaxDsw=0.000181265, Qo=40.95, Qw=306.97, Gauss=11710
t=1466.073, dt=2.82132, MaxDpr=0.475043, MaxDsw=0.000216642, Qo=40.82, Qw=306.90, Gauss=11725
t=1467.766, dt=1.69279, MaxDpr=0.14298, MaxDsw=0.000129671, Qo=40.81, Qw=307.41, Gauss=11753
t=1469.797, dt=2.03135, MaxDpr=0.355892, MaxDsw=0.000155156, Qo=40.71, Qw=307.36, Gauss=11762
t=1472.235, dt=2.43762, MaxDpr=0.417602, MaxDsw=0.000185543, Qo=40.59, Qw=307.29, Gauss=11774
t=1475.160, dt=2.92514, MaxDpr=0.484014, MaxDsw=0.00022173, Qo=40.47, Qw=307.21, Gauss=11790
t=1476.915, dt=1.75509, MaxDpr=0.144935, MaxDsw=0.000132708, Qo=40.45, Qw=307.74, Gauss=11818
t=1479.021, dt=2.1061, MaxDpr=0.361821, MaxDsw=0.000158776, Qo=40.35, Qw=307.69, Gauss=11827
t=1481.549, dt=2.52732, MaxDpr=0.425958, MaxDsw=0.000189854, Qo=40.24, Qw=307.61, Gauss=11839
t=1484.581, dt=3.03279, MaxDpr=0.492483, MaxDsw=0.000226856, Qo=40.11, Qw=307.53, Gauss=11857
t=1486.401, dt=1.81967, MaxDpr=0.150541, MaxDsw=0.000135767, Qo=40.10, Qw=308.06, Gauss=11885
t=1488.585, dt=2.18361, MaxDpr=0.371065, MaxDsw=0.000162422, Qo=39.99, Qw=308.00, Gauss=11895
t=1491.205, dt=2.62033, MaxDpr=0.428477, MaxDsw=0.000194195, Qo=39.88, Qw=307.94, Gauss=11908
t=1494.349, dt=3.14439, MaxDpr=0.50189, MaxDsw=0.000232016, Qo=39.75, Qw=307.87, Gauss=11927
t=1496.236, dt=1.88664, MaxDpr=0.159581, MaxDsw=0.000138845, Qo=39.74, Qw=308.39, Gauss=11955
t=1498.500, dt=2.26396, MaxDpr=0.378274, MaxDsw=0.000166091, Qo=39.63, Qw=308.32, Gauss=11965
t=1501.217, dt=2.71676, MaxDpr=0.439088, MaxDsw=0.000198562, Qo=39.52, Qw=308.25, Gauss=11979
t=1502.847, dt=1.63005, MaxDpr=0.119964, MaxDsw=0.000118869, Qo=39.51, Qw=308.78, Gauss=12006
t=1504.803, dt=1.95606, MaxDpr=0.331415, MaxDsw=0.000142258, Qo=39.41, Qw=308.72, Gauss=12015
t=1507.150, dt=2.34728, MaxDpr=0.383614, MaxDsw=0.000170159, Qo=39.31, Qw=308.65, Gauss=12026
t=1509.967, dt=2.81673, MaxDpr=0.446278, MaxDsw=0.000203403, Qo=39.19, Qw=308.58, Gauss=12041
t=1511.657, dt=1.69004, MaxDpr=0.128428, MaxDsw=0.000121759, Qo=39.18, Qw=309.09, Gauss=12068
t=1513.685, dt=2.02805, MaxDpr=0.336685, MaxDsw=0.000145707, Qo=39.09, Qw=309.03, Gauss=12077
t=1516.119, dt=2.43366, MaxDpr=0.389936, MaxDsw=0.000174268, Qo=38.98, Qw=308.96, Gauss=12088
t=1519.039, dt=2.92039, MaxDpr=0.457317, MaxDsw=0.000208292, Qo=38.87, Qw=308.87, Gauss=12104
t=1520.791, dt=1.75223, MaxDpr=0.132653, MaxDsw=0.000124678, Qo=38.86, Qw=309.38, Gauss=12132
t=1522.894, dt=2.10268, MaxDpr=0.340253, MaxDsw=0.000149187, Qo=38.76, Qw=309.33, Gauss=12141
t=1525.417, dt=2.52322, MaxDpr=0.400197, MaxDsw=0.000178414, Qo=38.66, Qw=309.24, Gauss=12153
t=1528.445, dt=3.02786, MaxDpr=0.460025, MaxDsw=0.000213224, Qo=38.54, Qw=309.17, Gauss=12170
t=1530.262, dt=1.81672, MaxDpr=0.141225, MaxDsw=0.000127622, Qo=38.53, Qw=309.68, Gauss=12198
t=1532.442, dt=2.18006, MaxDpr=0.348872, MaxDsw=0.000152698, Qo=38.43, Qw=309.61, Gauss=12208
t=1535.058, dt=2.61607, MaxDpr=0.403055, MaxDsw=0.000182596, Qo=38.33, Qw=309.55, Gauss=12221
t=1538.197, dt=3.13928, MaxDpr=0.471928, MaxDsw=0.000218197, Qo=38.21, Qw=309.47, Gauss=12240
t=1540.081, dt=1.88357, MaxDpr=0.146179, MaxDsw=0.000130589, Qo=38.19, Qw=309.98, Gauss=12268
t=1542.341, dt=2.26028, MaxDpr=0.355834, MaxDsw=0.000156236, Qo=38.10, Qw=309.91, Gauss=12278
t=1545.053, dt=2.71234, MaxDpr=0.410266, MaxDsw=0.000186808, Qo=37.99, Qw=309.84, Gauss=12291
t=1546.681, dt=1.6274, MaxDpr=0.112915, MaxDsw=0.000111843, Qo=37.98, Qw=310.34, Gauss=12318
t=1548.634, dt=1.95289, MaxDpr=0.313956, MaxDsw=0.000133865, Qo=37.90, Qw=310.27, Gauss=12326
t=1550.977, dt=2.34346, MaxDpr=0.35876, MaxDsw=0.000160143, Qo=37.80, Qw=310.21, Gauss=12337
t=1553.789, dt=2.81216, MaxDpr=0.422768, MaxDsw=0.000191492, Qo=37.69, Qw=310.12, Gauss=12351
t=1555.477, dt=1.68729, MaxDpr=0.114413, MaxDsw=0.000114651, Qo=37.68, Qw=310.63, Gauss=12378
t=1557.501, dt=2.02475, MaxDpr=0.317087, MaxDsw=0.000137232, Qo=37.60, Qw=310.56, Gauss=12387
t=1559.931, dt=2.4297, MaxDpr=0.367281, MaxDsw=0.000164177, Qo=37.50, Qw=310.49, Gauss=12398
t=1562.847, dt=2.91564, MaxDpr=0.427582, MaxDsw=0.000196295, Qo=37.39, Qw=310.41, Gauss=12413
t=1564.596, dt=1.74939, MaxDpr=0.124925, MaxDsw=0.00011752, Qo=37.38, Qw=310.90, Gauss=12441
t=1566.695, dt=2.09926, MaxDpr=0.320653, MaxDsw=0.000140655, Qo=37.30, Qw=310.84, Gauss=12450
t=1569.214, dt=2.51912, MaxDpr=0.376825, MaxDsw=0.000168257, Qo=37.20, Qw=310.75, Gauss=12462
t=1572.237, dt=3.02294, MaxDpr=0.433602, MaxDsw=0.000201152, Qo=37.09, Qw=310.68, Gauss=12479
t=1574.051, dt=1.81376, MaxDpr=0.129499, MaxDsw=0.00012042, Qo=37.08, Qw=311.17, Gauss=12507
t=1576.228, dt=2.17652, MaxDpr=0.3265, MaxDsw=0.000144115, Qo=36.99, Qw=311.11, Gauss=12516
t=1578.839, dt=2.61182, MaxDpr=0.385039, MaxDsw=0.000172382, Qo=36.89, Qw=311.02, Gauss=12528
t=1581.974, dt=3.13418, MaxDpr=0.444941, MaxDsw=0.000206061, Qo=36.78, Qw=310.93, Gauss=12546
t=1583.854, dt=1.88051, MaxDpr=0.13086, MaxDsw=0.000123351, Qo=36.77, Qw=311.44, Gauss=12574
t=1586.111, dt=2.25661, MaxDpr=0.335591, MaxDsw=0.000147611, Qo=36.68, Qw=311.37, Gauss=12584
t=1588.819, dt=2.70793, MaxDpr=0.38714, MaxDsw=0.000176547, Qo=36.58, Qw=311.30, Gauss=12597
t=1592.068, dt=3.24952, MaxDpr=0.457379, MaxDsw=0.000211017, Qo=36.47, Qw=311.19, Gauss=12617
t=1594.018, dt=1.94971, MaxDpr=0.135596, MaxDsw=0.000126309, Qo=36.46, Qw=311.71, Gauss=12645
t=1596.358, dt=2.33966, MaxDpr=0.342605, MaxDsw=0.00015114, Qo=36.37, Qw=311.64, Gauss=12655
t=1599.165, dt=2.80759, MaxDpr=0.397626, MaxDsw=0.00018075, Qo=36.27, Qw=311.55, Gauss=12669
t=1600.850, dt=1.68455, MaxDpr=0.103256, MaxDsw=0.000108229, Qo=36.26, Qw=312.07, Gauss=12696
t=1602.871, dt=2.02146, MaxDpr=0.300472, MaxDsw=0.000129557, Qo=36.18, Qw=312.00, Gauss=12705
t=1605.297, dt=2.42575, MaxDpr=0.347666, MaxDsw=0.000155013, Qo=36.09, Qw=311.92, Gauss=12716
t=1608.208, dt=2.91091, MaxDpr=0.404314, MaxDsw=0.000185364, Qo=35.99, Qw=311.84, Gauss=12731
t=1609.954, dt=1.74654, MaxDpr=0.111504, MaxDsw=0.000110984, Qo=35.98, Qw=312.33, Gauss=12758
t=1612.050, dt=2.09585, MaxDpr=0.305486, MaxDsw=0.000132846, Qo=35.90, Qw=312.26, Gauss=12767
t=1614.565, dt=2.51502, MaxDpr=0.35362, MaxDsw=0.000158935, Qo=35.81, Qw=312.18, Gauss=12778
t=1617.583, dt=3.01803, MaxDpr=0.415209, MaxDsw=0.000190034, Qo=35.71, Qw=312.08, Gauss=12794
t=1619.394, dt=1.81082, MaxDpr=0.114949, MaxDsw=0.000113774, Qo=35.70, Qw=312.58, Gauss=12822
t=1621.567, dt=2.17298, MaxDpr=0.308714, MaxDsw=0.000136175, Qo=35.62, Qw=312.52, Gauss=12831
t=1624.175, dt=2.60757, MaxDpr=0.363579, MaxDsw=0.000162904, Qo=35.52, Qw=312.43, Gauss=12843
t=1627.304, dt=3.12909, MaxDpr=0.420049, MaxDsw=0.00019476, Qo=35.42, Qw=312.33, Gauss=12861
t=1629.181, dt=1.87745, MaxDpr=0.119873, MaxDsw=0.000116596, Qo=35.41, Qw=312.84, Gauss=12889
t=1631.434, dt=2.25294, MaxDpr=0.317024, MaxDsw=0.000139542, Qo=35.33, Qw=312.76, Gauss=12899
t=1634.138, dt=2.70353, MaxDpr=0.365782, MaxDsw=0.000166917, Qo=35.24, Qw=312.69, Gauss=12912
t=1637.382, dt=3.24424, MaxDpr=0.428288, MaxDsw=0.000199536, Qo=35.13, Qw=312.59, Gauss=12931
t=1639.328, dt=1.94654, MaxDpr=0.128161, MaxDsw=0.000119448, Qo=35.12, Qw=313.09, Gauss=12959
t=1641.664, dt=2.33585, MaxDpr=0.323513, MaxDsw=0.000142945, Qo=35.04, Qw=313.01, Gauss=12969
t=1644.467, dt=2.80302, MaxDpr=0.375399, MaxDsw=0.000170972, Qo=34.94, Qw=312.92, Gauss=12983
t=1646.149, dt=1.68181, MaxDpr=0.0945022, MaxDsw=0.000102381, Qo=34.94, Qw=313.43, Gauss=13010
t=1648.167, dt=2.01818, MaxDpr=0.285945, MaxDsw=0.000122568, Qo=34.86, Qw=313.34, Gauss=13018
t=1650.589, dt=2.42181, MaxDpr=0.326105, MaxDsw=0.000146667, Qo=34.78, Qw=313.27, Gauss=13029
t=1653.495, dt=2.90618, MaxDpr=0.38189, MaxDsw=0.000175407, Qo=34.69, Qw=313.18, Gauss=13044
t=1655.239, dt=1.74371, MaxDpr=0.10206, MaxDsw=0.000105031, Qo=34.68, Qw=313.67, Gauss=13071
t=1657.331, dt=2.09245, MaxDpr=0.288655, MaxDsw=0.000125732, Qo=34.60, Qw=313.60, Gauss=13080
t=1659.842, dt=2.51094, MaxDpr=0.33415, MaxDsw=0.000150441, Qo=34.52, Qw=313.52, Gauss=13091
t=1662.856, dt=3.01312, MaxDpr=0.391969, MaxDsw=0.000179902, Qo=34.42, Qw=313.41, Gauss=13107
t=1664.663, dt=1.80787, MaxDpr=0.105612, MaxDsw=0.000107717, Qo=34.42, Qw=313.91, Gauss=13135
t=1666.833, dt=2.16945, MaxDpr=0.2919, MaxDsw=0.000128938, Qo=34.34, Qw=313.84, Gauss=13144
t=1669.436, dt=2.60334, MaxDpr=0.343418, MaxDsw=0.000154263, Qo=34.25, Qw=313.74, Gauss=13156
t=1672.560, dt=3.12401, MaxDpr=0.394143, MaxDsw=0.000184455, Qo=34.16, Qw=313.65, Gauss=13173
t=1674.435, dt=1.8744, MaxDpr=0.113419, MaxDsw=0.000110436, Qo=34.15, Qw=314.14, Gauss=13201
t=1676.684, dt=2.24928, MaxDpr=0.297281, MaxDsw=0.000132183, Qo=34.07, Qw=314.07, Gauss=13210
t=1679.383, dt=2.69914, MaxDpr=0.351137, MaxDsw=0.000158133, Qo=33.99, Qw=313.97, Gauss=13222
t=1682.622, dt=3.23897, MaxDpr=0.401889, MaxDsw=0.000189062, Qo=33.89, Qw=313.88, Gauss=13241
t=1684.565, dt=1.94338, MaxDpr=0.11781, MaxDsw=0.000113187, Qo=33.88, Qw=314.37, Gauss=13269
t=1686.897, dt=2.33206, MaxDpr=0.305905, MaxDsw=0.000135467, Qo=33.80, Qw=314.29, Gauss=13279
t=1689.696, dt=2.79847, MaxDpr=0.352358, MaxDsw=0.000162047, Qo=33.72, Qw=314.21, Gauss=13292
t=1691.375, dt=1.67908, MaxDpr=0.0896898, MaxDsw=9.7044e-05, Qo=33.71, Qw=314.69, Gauss=13319
t=1693.390, dt=2.0149, MaxDpr=0.270319, MaxDsw=0.000116189, Qo=33.64, Qw=314.61, Gauss=13327
t=1695.808, dt=2.41788, MaxDpr=0.310945, MaxDsw=0.000139048, Qo=33.56, Qw=314.52, Gauss=13337
t=1698.709, dt=2.90145, MaxDpr=0.361288, MaxDsw=0.000166315, Qo=33.47, Qw=314.43, Gauss=13351
t=1700.450, dt=1.74087, MaxDpr=0.0907895, MaxDsw=9.95945e-05, Qo=33.47, Qw=314.92, Gauss=13378
t=1702.539, dt=2.08905, MaxDpr=0.273222, MaxDsw=0.000119234, Qo=33.40, Qw=314.84, Gauss=13387
t=1705.046, dt=2.50685, MaxDpr=0.316316, MaxDsw=0.000142681, Qo=33.32, Qw=314.75, Gauss=13398
t=1708.054, dt=3.00823, MaxDpr=0.36802, MaxDsw=0.000170645, Qo=33.23, Qw=314.66, Gauss=13413
t=1709.859, dt=1.80494, MaxDpr=0.0984463, MaxDsw=0.000102182, Qo=33.23, Qw=315.14, Gauss=13440
t=1712.025, dt=2.16592, MaxDpr=0.278434, MaxDsw=0.000122323, Qo=33.16, Qw=315.06, Gauss=13449
t=1714.624, dt=2.59911, MaxDpr=0.322349, MaxDsw=0.000146366, Qo=33.08, Qw=314.97, Gauss=13460
t=1717.743, dt=3.11893, MaxDpr=0.379185, MaxDsw=0.000175034, Qo=32.99, Qw=314.86, Gauss=13476
t=1719.614, dt=1.87136, MaxDpr=0.100927, MaxDsw=0.000104804, Qo=32.98, Qw=315.35, Gauss=13504
t=1721.860, dt=2.24563, MaxDpr=0.281687, MaxDsw=0.000125454, Qo=32.91, Qw=315.28, Gauss=13513
t=1724.555, dt=2.69475, MaxDpr=0.332321, MaxDsw=0.000150099, Qo=32.83, Qw=315.17, Gauss=13525
t=1727.789, dt=3.23371, MaxDpr=0.383717, MaxDsw=0.000179481, Qo=32.74, Qw=315.07, Gauss=13543
t=1729.729, dt=1.94022, MaxDpr=0.105297, MaxDsw=0.00010746, Qo=32.73, Qw=315.56, Gauss=13571
t=1732.057, dt=2.32827, MaxDpr=0.289864, MaxDsw=0.000128624, Qo=32.66, Qw=315.48, Gauss=13581
t=1734.851, dt=2.79392, MaxDpr=0.334086, MaxDsw=0.00015388, Qo=32.58, Qw=315.39, Gauss=13594
t=1738.204, dt=3.35271, MaxDpr=0.394986, MaxDsw=0.000183983, Qo=32.48, Qw=315.27, Gauss=13614
t=1740.215, dt=2.01162, MaxDpr=0.109467, MaxDsw=0.000110149, Qo=32.48, Qw=315.78, Gauss=13642
t=1742.629, dt=2.41395, MaxDpr=0.296176, MaxDsw=0.000131833, Qo=32.40, Qw=315.69, Gauss=13652
t=1745.526, dt=2.89674, MaxDpr=0.343618, MaxDsw=0.000157705, Qo=32.32, Qw=315.59, Gauss=13666
t=1747.264, dt=1.73804, MaxDpr=0.0820916, MaxDsw=9.44454e-05, Qo=32.32, Qw=316.09, Gauss=13693
t=1749.350, dt=2.08565, MaxDpr=0.260067, MaxDsw=0.00011308, Qo=32.25, Qw=316.01, Gauss=13702
t=1751.852, dt=2.50278, MaxDpr=0.300794, MaxDsw=0.000135331, Qo=32.17, Qw=315.92, Gauss=13713
t=1754.856, dt=3.00334, MaxDpr=0.349617, MaxDsw=0.000161874, Qo=32.09, Qw=315.82, Gauss=13728
t=1756.658, dt=1.802, MaxDpr=0.0895384, MaxDsw=9.69366e-05, Qo=32.09, Qw=316.30, Gauss=13755
t=1758.820, dt=2.1624, MaxDpr=0.264648, MaxDsw=0.000116055, Qo=32.02, Qw=316.22, Gauss=13764
t=1761.415, dt=2.59488, MaxDpr=0.306193, MaxDsw=0.00013888, Qo=31.94, Qw=316.13, Gauss=13775
t=1764.529, dt=3.11386, MaxDpr=0.35963, MaxDsw=0.000166104, Qo=31.86, Qw=316.01, Gauss=13791
t=1766.397, dt=1.86832, MaxDpr=0.0923954, MaxDsw=9.94642e-05, Qo=31.86, Qw=316.50, Gauss=13819
t=1768.639, dt=2.24198, MaxDpr=0.267587, MaxDsw=0.000119073, Qo=31.79, Qw=316.42, Gauss=13828
t=1771.330, dt=2.69038, MaxDpr=0.315244, MaxDsw=0.00014248, Qo=31.71, Qw=316.32, Gauss=13840
t=1774.558, dt=3.22845, MaxDpr=0.363923, MaxDsw=0.000170393, Qo=31.63, Qw=316.21, Gauss=13858
t=1776.495, dt=1.93707, MaxDpr=0.0967563, MaxDsw=0.000102027, Qo=31.62, Qw=316.70, Gauss=13886
t=1778.820, dt=2.32448, MaxDpr=0.275092, MaxDsw=0.000122133, Qo=31.55, Qw=316.61, Gauss=13896
t=1781.609, dt=2.78938, MaxDpr=0.317129, MaxDsw=0.00014613, Qo=31.48, Qw=316.53, Gauss=13909
t=1784.956, dt=3.34726, MaxDpr=0.371153, MaxDsw=0.000174741, Qo=31.39, Qw=316.42, Gauss=13928
t=1786.965, dt=2.00835, MaxDpr=0.104419, MaxDsw=0.000104624, Qo=31.38, Qw=316.90, Gauss=13956
t=1789.375, dt=2.41003, MaxDpr=0.280947, MaxDsw=0.000125232, Qo=31.31, Qw=316.81, Gauss=13966
t=1792.267, dt=2.89203, MaxDpr=0.32588, MaxDsw=0.000149826, Qo=31.24, Qw=316.71, Gauss=13980
t=1794.002, dt=1.73522, MaxDpr=0.0753322, MaxDsw=8.97331e-05, Qo=31.24, Qw=317.20, Gauss=14007
t=1796.084, dt=2.08226, MaxDpr=0.248688, MaxDsw=0.000107447, Qo=31.17, Qw=317.11, Gauss=14015
t=1798.583, dt=2.49871, MaxDpr=0.285779, MaxDsw=0.000128602, Qo=31.10, Qw=317.01, Gauss=14025
t=1801.581, dt=2.99846, MaxDpr=0.331922, MaxDsw=0.000153843, Qo=31.02, Qw=316.91, Gauss=14039
t=1803.380, dt=1.79907, MaxDpr=0.0789367, MaxDsw=9.2134e-05, Qo=31.02, Qw=317.40, Gauss=14066
t=1805.539, dt=2.15889, MaxDpr=0.25126, MaxDsw=0.000110314, Qo=30.96, Qw=317.31, Gauss=14075
t=1808.130, dt=2.59067, MaxDpr=0.290696, MaxDsw=0.000132024, Qo=30.89, Qw=317.22, Gauss=14086
t=1811.239, dt=3.1088, MaxDpr=0.341049, MaxDsw=0.000157923, Qo=30.81, Qw=317.10, Gauss=14102
t=1813.104, dt=1.86528, MaxDpr=0.0832317, MaxDsw=9.45722e-05, Qo=30.81, Qw=317.59, Gauss=14129
t=1815.342, dt=2.23834, MaxDpr=0.256178, MaxDsw=0.000113226, Qo=30.74, Qw=317.51, Gauss=14138
